Event_ID,Source_Event_IDs,Event_Name,Event_Type,Country,Country_Code,Location,Latitude,Longitude,Date,Year,Month,Day,Time,Severity,Population_Affected,Fatalities,People_Displaced,Financial_Loss,Alert_Level,Source,Comments,External_Links
d4be4cc3d14538b0ffd800fb73bb3ae1,['AC-2002-000741-CAF'],Tech. Disaster,AC,Central African Republic,CAF,"[""M'Baiki""]",[-1.2890547],[36.7936225],2002/11/26,2002,11,26,,,,,,,,[],['(Road)'],[]
210277b1dd16a238887ff084f39446e3,['AC-2002-000405-CAF'],Tech. Disaster,AC,Central African Republic,CAF,['Bangui'],[-1.2890547],[36.7936225],2002/7/4,2002,7,4,,,,,,,,[],['{Boeing 707-cargo} (Air)'],[]
a3ce01e0e7639941bc0ca6ca362a55d8,['AC-2001-000160-TCD'],Tech. Disaster,AC,Chad,TCD,"[""Near N'Djamena""]",[12.104797],[15.044506],2001/4/12,2001,4,12,,,,,,,,[],['(Road)'],[]
2dcc00a14872bdb3d217d4e5eb6d0dbd,['AC-2001-000552-CHL'],Tech. Disaster,AC,Chile,CHL,['Near Calama'],[-22.452761],[-68.924652],2001/10/10,2001,10,10,,,,,,,,[],['(Road)'],[]
b38c906f7bfb120975037599d4263541,['AC-2000-000005-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Fuging'],[19.0785907],[-98.2598043],2000/1/1,2000,1,1,,,,,,,,[],['(Road)'],[]
bf4b9536d159273f9fad0c041c9185f7,['AC-2000-000034-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Jiangsu Province'],[32.061707],[118.763232],2000/1/11,2000,1,11,,,,,,,,[],['{Coal Mine} (Ind:Collapse)'],[]
2bde888ffab21e968b19786a2c1a3ec1,['AC-2000-000093-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Guigang (Guangxi Province)'],[23.111531],[109.598927],2000/1/27,2000,1,27,,,,,,,,[],['(Misc:Fire)'],[]
ad0caf57a0671c3a435db18dfba7be85,['AC-2000-000026-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Shunde'],[19.0785907],[-98.2598043],2000/1/28,2000,1,28,,,,,,,,[],['(Road)'],[]
e051178cd3bef39bcb4e9e445c86d6cc,['AC-2000-000006-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Xiangtan (Hunan Province)'],[19.0785907],[-98.2598043],2000/1/9,2000,1,9,,,,,,,,[],['{Hotel} (Misc:Fire)'],[]
252094889006e5f0468d4b19571951f9,"['AC-2000-000690-CHN', 'AC-2000-000668-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Near Qinyang (Henan province)', 'Honggu district (Ganzu province)']",[19.0785907],[-98.2598043],2000/10/11,2000,10,11,,,,,,,,[],"['{Coal mine} (Ind:Explosion)', '(Road)']",[]
f64393da5aa69f094022f625acb64506,['AC-2000-000760-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Nandan district (Guangxi region)'],[19.0785907],[-98.2598043],2000/10/18,2000,10,18,,,,,,,,[],"[""{Reservoir d'eau} (Misc:Collapse)""]",[]
5f053beaa0ceb78cd1a95fbb55a832c2,['AC-2000-000725-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Nandan county (Guangxi province)'],[24.97535],[107.542121],2000/10/19,2000,10,19,,,,,,,,[],['{Mine} (Ind:Collapse)'],[]
8e39352f4584a1de88c7f34e7e274d06,['AC-2000-000780-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Guangxi province'],[22.815478],[108.327546],2000/11/12,2000,11,12,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
7f2249ca79067b889ce5f22f4b179291,['AC-2000-000746-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Pinghu (Nanchang province)'],[19.0785907],[-98.2598043],2000/11/2,2000,11,2,,,,,,,,[],['{Coal mine} (Ind:Fire)'],[]
3552b5f5709f8c2b1d6b725eeae53342,"['AC-2000-000821-CHN', 'AC-2000-000818-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Shaoyang city (Hunan province)', 'Hulun Buir League (Inner Mongolia, North China)']","[19.0785907, 27.239973]","[-98.2598043, 111.468236]",2000/11/24,2000,11,24,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
06066de3e12e62ca60efe2ff8306aaa1,['AC-2000-000817-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Yunnan province'],[25.045359],[102.709812],2000/11/30,2000,11,30,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
e5231670f067d785f6c5d81971de8a43,['AC-2000-000866-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"[""Xi'an (near Liaoyuan)""]",[34.264987],[108.944269],2000/11/7,2000,11,7,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
98694690392254347b02c306487d0856,['AC-2000-000845-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Tianlong (Hejin city)'],[19.0785907],[-98.2598043],2000/12/0,2000,12,0,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
72bbb14190c2e33e06519486e0a92f84,['AC-2000-000789-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Dongguan (Guangdong province)'],[23.020536],[113.751765],2000/12/1,2000,12,1,,,,,,,,[],['{Commercial center} (Misc:Collapse)'],[]
2a89c98207564235cb86261f201b690d,['AC-2000-000846-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Mianyang city (Sichuan province)'],[31.46745],[104.679114],2000/12/10,2000,12,10,,,,,,,,[],['{Fireworks factory} (Ind:Explosion)'],[]
d78068f082507dcc6fbc079502dd6fa2,['AC-2000-000829-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Luoyang'],[34.618154],[112.454363],2000/12/25,2000,12,25,,,,,,,,[],"['{Commercial center ""Dongdu""} (Misc:Fire)']",[]
92f9eef78c1b8a8ac5dbfa3fa636b240,['AC-2000-000114-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Dacheng County (Hebei Province)'],[19.0785907],[-98.2598043],2000/2/17,2000,2,17,,,,,,,,[],['(Misc:Explosion)'],[]
558e87ca4656a73b565e77048deba352,['AC-2000-000086-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Guangxi Province'],[22.815478],[108.327546],2000/2/26,2000,2,26,,,,,,,,[],['(Road)'],[]
34f151de85d34d6078695c78a4d6555a,['AC-2000-000102-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Jilin Province'],[43.896082],[125.326065],2000/2/9,2000,2,9,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
0bacd6f8673593a2ae6c873a7ae77600,['AC-2000-000169-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Pingxiang (Jiangxi province)'],[19.0785907],[-98.2598043],2000/3/11,2000,3,11,,,,,,,,[],['{Fireworks factory} (Ind:Explosion)'],[]
d754ad51f27e701e734e7a855b74861f,['AC-2000-000154-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Longjiang (Guangdong Province)'],[19.0785907],[-98.2598043],2000/3/28,2000,3,28,,,,,,,,[],['{Factory} (Ind:Explosion)'],[]
ea5a1d3a79e7583b341d843dd45eba5f,"['AC-2000-000125-CHN', 'AC-2000-000161-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Near Shuozhou (Shanxi province)', 'Jiaozou (Henan province)']",[19.0785907],[-98.2598043],2000/3/29,2000,3,29,,,,,,,,[],"['{Cinema ""Paradise""} (Misc:Fire)', '(Misc:Explosion)']",[]
dbe15ee856c9c5aeb00d67ba5512db4a,['AC-2000-000171-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Luxian Canton (Sichuan Province)'],[19.0785907],[-98.2598043],2000/3/31,2000,3,31,,,,,,,,[],['(Road)'],[]
e89c0cb5efed7f411493f052c5ff6177,['AC-2000-000199-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Chenzhou (Hunan Province)'],[25.77051],[113.014718],2000/4/13,2000,4,13,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
fb208bc0e1e7b722cb668dff4d3024bb,['AC-2000-000210-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Yongcai (Gu canton, Linfen district, Shanxi province)']",[19.0785907],[-98.2598043],2000/4/15,2000,4,15,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
747896eeddf883d954c5fb1ead9b41c3,['AC-2000-000250-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Qingzhou (Shandong province)'],[36.685074],[118.479534],2000/4/22,2000,4,22,,,,,,,,[],['{Chicken processing factory} (Ind:Fire)'],[]
5d577a43406df832ba23e8762f261324,['AC-2000-000189-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"[""Shandong's Dezhou""]",[19.0785907],[-98.2598043],2000/4/6,2000,4,6,,,,,,,,[],['{Hotel} (Misc:Fire)'],[]
47dd1ff83f836135038c09613bb7c8dc,['AC-2000-000251-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Luzhou (Sichuan province)'],[28.871864],[105.442263],2000/5/15,2000,5,15,,,,,,,,[],['(Road)'],[]
786cbbab59e18e7dc6ecfb87b614fbcd,['AC-2000-000280-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Between Liu and Jiaxian'],[19.0785907],[-98.2598043],2000/5/27,2000,5,27,,,,,,,,[],['(Road)'],[]
6414d881d283dcb0309084e3f4776621,['AC-2000-000237-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Qianjiang district'],[19.0785907],[-98.2598043],2000/5/9,2000,5,9,,,,,,,,[],['(Road)'],[]
7045be923e939ce502354dfe92e2ae97,['AC-2000-000325-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['On Jialing river, near Nanchong (Sichuan province)']",[19.0785907],[-98.2598043],2000/6/12,2000,6,12,,,,,,,,[],['{Navire} (Water)'],[]
3393dea9342aee5d9bee4c2431dec9de,['AC-2000-000402-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Mianzhu (Sichuan province)'],[19.0785907],[-98.2598043],2000/6/16,2000,6,16,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
47b1aef3e662cdb7ff9ec9cf2d8c77f7,"['AC-2000-000400-CHN', 'AC-2000-000404-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Wuhan', 'Yangtze river, near Luzhou']",[19.0785907],[-98.2598043],2000/6/22,2000,6,22,,,,,,,,[],"['{Yun-200} (Air)', '{Ferry ""Rong Jian""} (Water)']",[]
39f55684772053c6d00cadda20e23d26,['AC-2000-000378-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Waihai (Jiangmen City, Guandong province)']",[19.0785907],[-98.2598043],2000/6/30,2000,6,30,,,,,,,,[],['{Fireworks factory} (Ind:Explosion)'],[]
caef3bf6d4dd8282a58932887a173dca,['AC-2000-000290-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Xiangxiang (Hunan Province)'],[27.73412],[112.535028],2000/6/4,2000,6,4,,,,,,,,[],['{Ponton} (Misc:Other)'],[]
c61014ad480efb334206b9938b468d26,['AC-2000-000389-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Liuzhou (Guangxi Zhuang region)'],[24.325468],[109.415912],2000/7/6,2000,7,6,,,,,,,,[],['(Road)'],[]
064f7a93421d5b151178ba385539f2c0,['AC-2000-000510-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Nanchang (Jiangxi province)'],[19.0785907],[-98.2598043],2000/8/21,2000,8,21,,,,,,,,[],['{Factory} (Ind:Explosion)'],[]
f04cee653915ab408881e3191fa290da,['AC-2000-000479-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Shangli district (Jiangxi province)'],[19.0785907],[-98.2598043],2000/8/5,2000,8,5,,,,,,,,[],['(Ind:Explosion)'],[]
2e26d96290afd4a0a02a704890d0c44a,['AC-2000-000594-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Near Wenchuan (Sichuan province)'],[19.0785907],[-98.2598043],2000/9/19,2000,9,19,,,,,,,,[],['(Road)'],[]
88294a628a48be90e55660f0babc4fda,['AC-2000-000602-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Badong district (Sichuan province)'],[19.0785907],[-98.2598043],2000/9/20,2000,9,20,,,,,,,,[],['(Road)'],[]
ee2a93b2ec0fdb5aef17142b85c176ee,['AC-2000-000681-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Liupanshi city (Shuicheng county, Guizhou province)']",[19.0785907],[-98.2598043],2000/9/27,2000,9,27,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
e11001189027bc4bc713a97b43607e69,['AC-2000-000600-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Datong (Shaanxi province)'],[32.730341],[108.844927],2000/9/5,2000,9,5,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
0082202d0795b71e14adc082fda61df1,['AC-2000-000579-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Urumqi (Xinjiang province)'],[19.0785907],[-98.2598043],2000/9/8,2000,9,8,,,,,,,,[],['(Misc:Explosion)'],[]
c89c553cfa08e468c23868c78ecb728d,['AC-2001-000058-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Laibing county (Guangxi province)'],[19.0785907],[-98.2598043],2001/1/5,2001,1,5,,,,,,,,[],['{Coal mine} (Ind:Other)'],[]
b8bf026c966357dbfb0cc6b9fddf5585,['AC-2001-000009-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Houjiachong (Hunan province)'],[19.0785907],[-98.2598043],2001/1/8,2001,1,8,,,,,,,,[],['{Coal mine} (Ind:Other)'],[]
e6f5fd81405fda95445711dfb79b1624,['AC-2001-000589-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Wuzhong (Ningxia region)'],[37.997476],[106.198225],2001/10/0,2001,10,0,,,,,,,,[],['(Road)'],[]
fc84c5b5a246e0b5c2f0013a4219cf36,['AC-2001-000648-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Near Changdao county'],[19.0785907],[-98.2598043],2001/10/28,2001,10,28,,,,,,,,[],"['{Ferry ""Tonghui""} (Water)']",[]
99c14286522dd6369d467a117bcbf7b2,['AC-2001-000599-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Bohai gulf'],[19.0785907],[-98.2598043],2001/10/29,2001,10,29,,,,,,,,[],"['{Boat ""Tong Hui""} (Water)']",[]
13ac4aa16784d4ae94c284831a514c19,['AC-2001-000547-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Huili district (Sichuan province)'],[19.0785907],[-98.2598043],2001/10/3,2001,10,3,,,,,,,,[],"['{Dam ""Dalugou""} (Misc:Collapse)']",[]
94083da2459a48a4174a2e5a841a0d06,"['AC-2001-000742-CHN', 'AC-2001-000764-CHN', 'AC-2001-000726-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Yangquan', 'Hangzhou', 'Jiaocheng county (Shanxi province)']","[37.551963, 37.856658, 30.274089]","[120.155069, 113.580415, 112.155923]",2001/11/15,2001,11,15,,,,,,,,[],"['{Coal mine} (Ind:Explosion)', '{Aniline} (Ind:Gas leak)']",[]
07c8e826427dcfafc758d471cfd5ea74,"['AC-2001-000634-CHN', 'AC-2001-000765-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Daquanwan, near Datong (Shanxi province)', 'Datong']",[19.0785907],[-98.2598043],2001/11/17,2001,11,17,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
4e304769306eba52e56247bd15657153,['AC-2001-000763-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Zhongyang county (Shanxi province)'],[37.357115],[111.179577],2001/11/22,2001,11,22,,,,,,,,[],"['{Coal mine ""Qiaojiagou""} (Ind:Explosion)']",[]
c8dc1582ec8ca1f2c97dcabbfec664a2,['AC-2001-000757-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Lianyuan (Hunan province)'],[19.0785907],[-98.2598043],2001/12/12,2001,12,12,,,,,,,,[],"['{Coal mine ""Lianyi""} (Ind:Explosion)']",[]
8237559892c166d7faa33b4aa57dd3c8,['AC-2001-000698-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Near Artux (Xinjiang region)'],[19.0785907],[-98.2598043],2001/12/23,2001,12,23,,,,,,,,[],['(Road)'],[]
f34d27018c636d95565d00d8fb4c452e,"['AC-2001-000706-CHN', 'AC-2001-000708-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Jiangxi province', 'Huangmao']","[19.0785907, 28.674424]","[115.909175, -98.2598043]",2001/12/30,2001,12,30,,,,,,,,[],"['{Fireworks factory} (Ind:Explosion)', '{Coal mine Jianxin} (Ind:Explosion)']",[]
ccd90d11a07879aea8532f77f38e6c5c,['AC-2001-000065-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Doulishan (Lianyuan city, Hunan province)']",[19.0785907],[-98.2598043],2001/2/22,2001,2,22,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
e4319dd876cd0ec19dac078008e35f93,['AC-2001-000190-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Hunan province'],[28.112453],[112.983602],2001/3/14,2001,3,14,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
087c14d238d8f406468900a73ec41133,['AC-2001-000191-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Shijiazhuang'],[38.042307],[114.51486],2001/3/16,2001,3,16,,,,,,,,[],['{Textile factory} (Ind:Explosion)'],[]
013461734ae74d371131a2673401e142,['AC-2001-000221-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Wenxian county (Gansu province)'],[19.0785907],[-98.2598043],2001/3/17,2001,3,17,,,,,,,,[],['(Road)'],[]
611bc7460073c2ab8713372049b0720e,['AC-2001-000220-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Wengyuan, near Canton']",[19.0785907],[-98.2598043],2001/3/18,2001,3,18,,,,,,,,[],['(Road)'],[]
928b8d15e84e2a58e64e5aa2eef3100e,['AC-2001-000134-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Tanbu (Wanzai county, Jiangxi province)']",[19.0785907],[-98.2598043],2001/3/7,2001,3,7,,,,,,,,[],['{School} (Misc:Collapse)'],[]
20d396d0ef74ec53bd46dfbf23a18e47,['AC-2001-000164-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Huidong county (Guangdong province)'],[22.984937],[114.72006],2001/4/10,2001,4,10,,,,,,,,[],['(Road)'],[]
38e77be2a41c4e19b2e5018ad696cc4f,['AC-2001-000165-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['A large de Shenzhen'],[19.0785907],[-98.2598043],2001/4/18,2001,4,18,,,,,,,,[],"['{Cargo ""Sitong 888"" and Cargo ""Tongning n?3""} (Water)']",[]
2b110ba4be39dbde47e31b139adfcd3d,['AC-2001-000166-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Between Changde and Longshan (Hunan province)'],[19.0785907],[-98.2598043],2001/4/19,2001,4,19,,,,,,,,[],['(Road)'],[]
acded016b3b4d82c140cc63f6a55b83e,['AC-2001-000302-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Shanxi province'],[37.873376],[112.562569],2001/4/22,2001,4,22,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
5b638706f4d0de3b2a3073d77b8b8b7f,['AC-2001-000230-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Chenjiashan, near Tongchuan (Shaanxi province)']",[19.0785907],[-98.2598043],2001/4/9,2001,4,9,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
3eeb39bf91370a0a9d918aecdb4c2b52,['AC-2001-000199-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Urumqi (Xianjiang province)'],[19.0785907],[-98.2598043],2001/5/12,2001,5,12,,,,,,,,[],['{Wall} (Misc:Collapse)'],[]
ef95718bf13ecd978d7cced2ffb7e29e,['AC-2001-000216-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Yunnan province'],[25.045359],[102.709812],2001/5/15,2001,5,15,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
915a02d7ae982f45f14c67819ab8f945,['AC-2001-000215-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"[""Shilin, Guang'an (Sichouan province)""]",[19.0785907],[-98.2598043],2001/5/20,2001,5,20,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
a785d27ec0c768fa6d0bfd5c7b606ab1,"['AC-2001-000196-CHN', 'AC-2001-000184-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Jufu Xiang (Near Batou, Mongolie Int?rieure)', 'Hegang (Heilongjiang province)']","[19.0785907, 47.349935]","[130.298101, -98.2598043]",2001/5/8,2001,5,8,,,,,,,,[],"['{Mine} (Ind:Explosion)', '{Coal mine ""Lanshan n?1""} (Ind:Explosion)']",[]
6df4c9c58d7242de04868678b008e5d1,['AC-2001-000348-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Hebei province'],[19.0785907],[-98.2598043],2001/6/19,2001,6,19,,,,,,,,[],['{Bridge} (Misc:Collapse)'],[]
c31f2c486f0ec5ab571b680ac18ca477,['AC-2001-000313-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Cexiang (Guizhou province)'],[19.0785907],[-98.2598043],2001/6/30,2001,6,30,,,,,,,,[],['(Road)'],[]
a7520723ea92b3dfc308aa9cfb9d1196,['AC-2001-000238-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Nanchang (Jiangxi province)'],[19.0785907],[-98.2598043],2001/6/4,2001,6,4,,,,,,,,[],['{Children dormitory} (Misc:Fire)'],[]
5c89c59192352c824d2c09ab10b8f404,['AC-2001-000247-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Lindong reservoir (near Lingshan, Guangxi)']",[19.0785907],[-98.2598043],2001/6/9,2001,6,9,,,,,,,,[],['(Road)'],[]
42ec555d2644e5d9c45143611fb4396a,['AC-2001-000362-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Baishan area'],[19.0785907],[-98.2598043],2001/7/1,2001,7,1,,,,,,,,[],['{Coal mine} (Ind:Collapse)'],[]
108ab5e7d7b0b3e073428f75bf54148e,['AC-2001-000363-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Mafang, Hengshan county (Shaanxi province)']",[19.0785907],[-98.2598043],2001/7/16,2001,7,16,,,,,,,,[],['{Explosive store} (Ind:Explosion)'],[]
641291fe239fe9abf0bc79abdcab7e73,"['AC-2001-000467-CHN', 'AC-2001-000368-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Chehe, Nandan county (Guangxi province)', 'Hudong (Shangai)']",[19.0785907],[-98.2598043],2001/7/17,2001,7,17,,,,,,,,[],"['{Coal mine} (Ind:Other)', '{Crane} (Ind:Collapse)']",[]
56c00dea6142eb7ddad1ba5bedb60b26,['AC-2001-000379-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Xuzhou (Jiangsu province)'],[34.20475],[117.284067],2001/7/22,2001,7,22,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
698dcd81d37c6e142e5a5a5108cb4d4f,['AC-2001-000406-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Taqian (Jiangxi province)'],[19.0785907],[-98.2598043],2001/7/30,2001,7,30,,,,,,,,[],['{Carri?re} (Misc:Collapse)'],[]
03b57376b8059be96304f0d449ad110b,['AC-2001-000443-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Xinjiang province'],[43.793028],[87.627812],2001/8/10,2001,8,10,,,,,,,,[],['(Road)'],[]
6079076a5b6a7239ac51d9e552a314a7,['AC-2001-000455-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Xijiafu, near Zaozhuang (Shandong province)']",[19.0785907],[-98.2598043],2001/8/22,2001,8,22,,,,,,,,[],['{Mine} (Ind:Explosion)'],[]
17a2c83eb731752b2602376ce8d346de,['AC-2001-000468-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Shaanxi province'],[34.265153],[108.954154],2001/8/23,2001,8,23,,,,,,,,[],['(Road)'],[]
796284881bc4611464e7447f9df8c36c,['AC-2001-000497-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Jianwei county (Sichuan province)'],[19.0785907],[-98.2598043],2001/8/28,2001,8,28,,,,,,,,[],['(Water)'],[]
054f061700975591a0e889d0cea0ba3b,['AC-2001-000424-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Wenzhou'],[27.994267],[120.699367],2001/8/7,2001,8,7,,,,,,,,[],['{Factory} (Ind:Collapse)'],[]
566b3c9dfa4507daf25053edb9abb8da,['AC-2001-000529-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Hoboksar (Xinjiang region)'],[19.0785907],[-98.2598043],2001/9/1,2001,9,1,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
775cbf48d3d43f5170edfc897f75ec3b,['AC-2001-000523-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Datong (Shanxi province)'],[19.0785907],[-98.2598043],2001/9/13,2001,9,13,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
68d0e21953a9a0b77ce088c374311100,['AC-2001-000532-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Liji'],[19.0785907],[-98.2598043],2001/9/18,2001,9,18,,,,,,,,[],['{Fireworks} (Ind:Explosion)'],[]
411d6ddc5726efcef49fa007eda244be,['AC-2001-000537-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Guilin (Guangxi region)'],[25.273566],[110.290195],2001/9/21,2001,9,21,,,,,,,,[],['(Road)'],[]
feecd6d864b94fcde657073e28751cd8,['AC-2001-000557-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Garze region (Sichuan province)'],[30.04952],[101.962311],2001/9/6,2001,9,6,,,,,,,,[],['{Temple} (Misc:Collapse)'],[]
358b9a46bcf65c661310e56de584315a,"['AC-2002-000028-CHN', 'AC-2002-000027-CHN']",Tech. Disaster,AC,"China, People's Republic",CHN,"['Zijiang, Lingshuijiang (Hunan province)', 'Wenshan county (Yunnan province)']","[19.0785907, 23.368817]","[104.251045, -98.2598043]",2002/1/14,2002,1,14,,,,,,,,[],"['{Mine} (Ind:Explosion)', '{Coal mine} (Ind:Explosion)']",[]
a14741fdcded00a103c1233da4e64c0b,['AC-2002-000084-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Liujiachang (Hubei province)'],[19.0785907],[-98.2598043],2002/1/22,2002,1,22,,,,,,,,[],['{Coal mine} (Ind:Fire)'],[]
9913e04a22434c358ee9cb6de8efe68d,['AC-2002-000047-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,"['Nuanerhe (Chengde, Hebei province)']",[19.0785907],[-98.2598043],2002/1/27,2002,1,27,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
c70d20e401ad4a11ee881e7eee4d0656,['AC-2002-000062-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['near Hengyang (Hunan province)'],[19.0785907],[-98.2598043],2002/1/28,2002,1,28,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
7b15460b8cbf68172a359d059e9c8d18,['AC-2002-000063-CHN'],Tech. Disaster,AC,"China, People's Republic",CHN,['Chongqing municipality'],[29.56301],[106.551557],2002/1/31,2002,1,31,,,,,,,,[],['{Coal mine} (Ind:Explosion)'],[]
